Student ID,School Year,FTE,Home RCDTS,Serving RCDTS
2616115.0,2011.0,1.0,070162150170002,070162150170002
2293353.0,2011.0,1.0,070162150170002,070162150170002
2267680.0,2011.0,1.0,070162170160001,070000000009000
2229517.0,2011.0,1.0,070162170160001,070162170160001
1780217.0,2011.0,1.0,070162180160001,070162180160001
2394339.0,2011.0,1.0,070162180160001,070162180160001
2244367.0,2011.0,1.0,070162180160001,070162180160001
2242910.0,2011.0,1.0,070162180160001,070162180160001
2254472.0,2011.0,1.0,070162180160001,070162180160001
2180311.0,2011.0,1.0,070162180160001,070162180160001
2265682.0,2011.0,1.0,070162180160001,070162180160001
2265682.0,2011.0,1.0,070162180160001,070162180160001
2268103.0,2011.0,1.0,070162180160004,070162180160004
2262629.0,2011.0,1.0,070162180160004,070162180160004
2255740.0,2011.0,1.0,070162180160004,070162180160004
2220026.0,2011.0,1.0,070162180160004,070162180160004
2260538.0,2011.0,1.0,070162180160004,070162180160004
2714153.0,2011.0,1.0,070162180160004,070162180160004
2240087.0,2011.0,1.0,070162180160004,070162180160004
2214348.0,2011.0,1.0,070162180160004,070162180160004
2274815.0,2011.0,1.0,070162180160004,070162180160004
2268674.0,2011.0,1.0,070162180160004,070162180160004
2224884.0,2011.0,1.0,070162180160004,070162180160004
2259256.0,2011.0,1.0,070162180160007,070162180160007
2259256.0,2011.0,1.0,070162180160007,070162180160007
2287742.0,2011.0,1.0,070162180160007,070162180160007
1781234.0,2011.0,1.0,070162180160007,070162180163001
1781234.0,2011.0,1.0,070162180160007,070162180163001
1781234.0,2011.0,1.0,070162180160007,070162180163001
2253298.0,2011.0,1.0,070162200170001,070162200170001
2253298.0,2011.0,1.0,070162200170001,070162200170001
2253298.0,2011.0,1.0,070162200170001,070162200170001
2253298.0,2011.0,1.0,070162200170001,070162200170001
2253298.0,2011.0,1.0,070162200170001,070162200170001
2253298.0,2011.0,1.0,070162200170001,070162200170001
2235461.0,2011.0,1.0,070162200170001,070162200170001
2253299.0,2011.0,1.0,070162200170001,070162200170001
2253299.0,2011.0,1.0,070162200170001,070162200170001
2253299.0,2011.0,1.0,070162200170001,070162200170001
2253299.0,2011.0,1.0,070162200170001,070162200170001
2253299.0,2011.0,1.0,070162200170001,070162200170001
2253299.0,2011.0,1.0,070162200170001,070162200170001
2187266.0,2011.0,1.0,070162270170001,070162270170001
2437916.0,2011.0,1.0,070162270170001,070162270170001
2223355.0,2011.0,1.0,070162270170001,070162270170001
2205645.0,2011.0,1.0,070162270170001,070162270170001
2317353.0,2011.0,1.0,070162270170002,070162270170002
2617656.0,2011.0,1.0,070162270170002,070162270170002
2617656.0,2011.0,1.0,070162270170002,070162270170002
2612928.0,2011.0,1.0,070162270170002,070162270170002
2187266.0,2011.0,1.0,070162270170002,070162270170002
2239604.0,2011.0,1.0,070162270170003,070162270170003
2723917.0,2011.0,1.0,070162270170003,070162270170003
2194571.0,2011.0,1.0,070162280160001,070162280160001
2194571.0,2011.0,1.0,070162280160001,070162280160001
2290298.0,2011.0,1.0,070162280160001,070162280160001
2180277.0,2011.0,1.0,070162280160001,070168020606008
2180277.0,2011.0,1.0,070162280160001,070168020606008
2249120.0,2011.0,1.0,070162280160002,070162280160002
2217993.0,2011.0,1.0,070162280160002,070162280160002
2200720.0,2011.0,1.0,070162280160003,070162280160003
2172128.0,2011.0,1.0,070162280160003,070162280160003
2189966.0,2011.0,1.0,070162280160003,070162280160003
2264260.0,2011.0,1.0,070162300130002,070162300130002
2303516.0,2011.0,1.0,070162300130002,070162300130002
2254490.0,2011.0,1.0,070162330160001,070162330160001
2308271.0,2011.0,1.0,070162330160001,070162330160001
2308272.0,2011.0,1.0,070162330160001,070162330160001
3125207.0,2011.0,1.0,07016619P003102,07016619P003102
1516001.0,2011.0,1.0,080891450220001,080891450220001
1516001.0,2011.0,1.0,080891450220001,080891450220001
1516001.0,2011.0,1.0,080891450220001,080891450220001
1516001.0,2011.0,1.0,080891450220001,080891450220001
3041708.0,2011.0,1.0,080891450222017,080891450222017
1297866.0,2011.0,1.0,090100040260001,090100040260001
2261080.0,2011.0,1.0,090100040260002,090100040260002
2208257.0,2011.0,1.0,090100040260002,090100040260002
1792747.0,2011.0,1.0,090100040262010,090100040262010
2761329.0,2011.0,1.0,090100040262017,090100040262017
2761329.0,2011.0,1.0,090100040262017,090100040262017
1666588.0,2011.0,1.0,090101160220001,090100067000466
