SCHOOL ID (R-C-D-T-S),"SCHOOL TYPE CODE (0,1,2,C)",SCHOOL NAME,DISTRICT NAME,CITY,COUNTY ,"DISTRICT TYPE CODE (0,1,2,9)","DISTRICT SIZE CODE (1,2,...8,9)",DISTRICT TYPE NAME,DISTRICT SIZE NAME,SCHOOL TYPE NAME,GRADES IN SCHOOL,SCHOOL - WHITE %,SCHOOL - BLACK %,SCHOOL - HISPANIC %,SCHOOL - ASIAN %,SCHOOL - NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER %,SCHOOL - NATIVE AMERICAN %,SCHOOL - TWO OR MORE RACES %,SCHOOL TOTAL ENROLLMENT,DISTRICT - WHITE %,DISTRICT - BLACK %,DISTRICT - HISPANIC %,DISTRICT - ASIAN %,DISTRICT - NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER %,DISTRICT - NATIVE AMERICAN %,DISTRICT - TWO OR MORE RACES %,DISTRICT TOTAL ENROLLMENT
30250400260001,0,Effingham High School            ,Effingham CUSD 40                ,Effingham        ,Effingham  ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,93.8,0.6,3.1,0.7,0,0.1,1.7,715,91.3,0.6,3.5,1.4,0,0.2,3,"2,565"
30250400261001,1,Effingham Junior High School     ,Effingham CUSD 40                ,Effingham        ,Effingham  ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,6 7 8                          ,90.1,0.2,3.4,1.9,0,0.2,4.4,594,91.3,0.6,3.5,1.4,0,0.2,3,"2,565"
30250400262002,2,Central Grade School             ,Effingham CUSD 40                ,Effingham        ,Effingham  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK 2 3 4 5                     ,89.4,1.2,3.1,2.1,0,0.3,4,678,91.3,0.6,3.5,1.4,0,0.2,3,"2,565"
30250400262006,2,Early Learning Center            ,Effingham CUSD 40                ,Effingham        ,Effingham  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K                              ,91.1,0.5,4.7,0,0,0.5,3.1,191,91.3,0.6,3.5,1.4,0,0.2,3,"2,565"
30250400262008,2,South Side Grade School          ,Effingham CUSD 40                ,Effingham        ,Effingham  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,1 2                            ,92,0.3,4.6,1.9,0,0.3,0.9,323,91.3,0.6,3.5,1.4,0,0.2,3,"2,565"
30250500260001,0,Teutopolis High School           ,Teutopolis CUSD 50               ,Teutopolis       ,Effingham  ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,99.7,0.3,0,0,0,0,0,337,98.3,0.6,0.3,0.1,0,0,0.8,"1,060"
30250500261001,1,Teutopolis Junior High School    ,Teutopolis CUSD 50               ,Teutopolis       ,Effingham  ,2,8,UNIT       ,MEDIUM,MIDDLE SCHL,7 8                            ,98,0,0.7,0,0,0,1.3,151,98.3,0.6,0.3,0.1,0,0,0.8,"1,060"
30250500262002,2,Teutopolis Grade School          ,Teutopolis CUSD 50               ,Teutopolis       ,Effingham  ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6               ,97.7,0.7,0.4,0.2,0,0,1.1,569,98.3,0.6,0.3,0.1,0,0,0.8,"1,060"
30262010260003,0,Brownstown High School           ,Brownstown CUSD 201              ,Brownstown       ,Fayette    ,2,7,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,92.6,0,3.2,0,0,0,4.2,95,96.5,0.3,1.1,0,0.3,0,1.9,376
30262010261001,1,Brownstown Jr High School        ,Brownstown CUSD 201              ,Brownstown       ,Fayette    ,2,7,UNIT       ,SMALL ,MIDDLE SCHL,7 8                            ,95.1,0,2.4,0,0,0,2.4,41,96.5,0.3,1.1,0,0.3,0,1.9,376
30262010262001,2,Brownstown Elem School           ,Brownstown CUSD 201              ,Brownstown       ,Fayette    ,2,7,UNIT       ,SMALL ,ELEMENTARY ,PK K 1 2 3 4 5 6               ,98.3,0.4,0,0,0.4,0,0.8,236,96.5,0.3,1.1,0,0.3,0,1.9,376
30262020260002,0,St Elmo Sr High School           ,St Elmo CUSD 202                 ,Saint Elmo       ,Fayette    ,2,7,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,95.2,0,0.8,0,0,0,4,124,96.5,0,1.3,0,0,0,2.2,460
30262020261001,1,St Elmo Jr High School           ,St Elmo CUSD 202                 ,Saint Elmo       ,Fayette    ,2,7,UNIT       ,SMALL ,MIDDLE SCHL,7 8                            ,95.2,0,4.8,0,0,0,0,63,96.5,0,1.3,0,0,0,2.2,460
30262020262001,2,St Elmo Elem School              ,St Elmo CUSD 202                 ,Saint Elmo       ,Fayette    ,2,7,UNIT       ,SMALL ,ELEMENTARY ,PK K 1 2 3 4 5 6               ,97.4,0,0.7,0,0,0,1.9,270,96.5,0,1.3,0,0,0,2.2,460
30262030260001,0,Vandalia Community High School   ,Vandalia CUSD 203                ,Vandalia         ,Fayette    ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,95.3,0.2,1.2,0.2,0,0,3.1,423,93.2,0.3,2.2,0.3,0,0.1,3.9,"1,465"
30262030262008,2,Vandalia Elementary School       ,Vandalia CUSD 203                ,Vandalia         ,Fayette    ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3                     ,91.5,0.4,3.2,0.2,0,0,4.7,507,93.2,0.3,2.2,0.3,0,0.1,3.9,"1,465"
30262030262009,2,Vandalia Junior High School      ,Vandalia CUSD 203                ,Vandalia         ,Fayette    ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,4 5 6 7 8                      ,93.3,0.2,2.1,0.6,0,0.2,3.7,535,93.2,0.3,2.2,0.3,0,0.1,3.9,"1,465"
30262040260002,0,Ramsey High School               ,Ramsey CUSD 204                  ,Ramsey           ,Fayette    ,2,7,UNIT       ,SMALL ,HIGH SCHOOL,6 7 8 9 10 11 12               ,99.1,0.4,0.4,0,0,0,0,232,97.9,0.7,0.7,0.2,0,0,0.5,437
30262040262001,2,Ramsey Elem School               ,Ramsey CUSD 204                  ,Ramsey           ,Fayette    ,2,7,UNIT       ,SMALL ,ELEMENTARY ,PK K 1 2 3 4 5                 ,96.6,1,1,0.5,0,0,1,205,97.9,0.7,0.7,0.2,0,0,0.5,437
30680020260001,0,Lincolnwood High School          ,Panhandle CUSD 2                 ,Raymond          ,Montgomery ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,95.9,1.4,0.7,0,0,0,2.1,145,96.2,0.6,1.8,0,0,0.2,1.2,495
30680020261002,1,Lincolnwood Jr High School       ,Panhandle CUSD 2                 ,Raymond          ,Montgomery ,2,8,UNIT       ,MEDIUM,MIDDLE SCHL,6 7 8                          ,95.2,1,2.9,0,0,0,1,105,96.2,0.6,1.8,0,0,0.2,1.2,495
30680020262003,2,Farmersville Elem School         ,Panhandle CUSD 2                 ,Farmersville     ,Montgomery ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1                         ,96.2,0,2.8,0,0,0.9,0,106,96.2,0.6,1.8,0,0,0.2,1.2,495
30680020262005,2,Raymond Grade School             ,Panhandle CUSD 2                 ,Raymond          ,Montgomery ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,2 3 4 5                        ,97.1,0,1.4,0,0,0,1.4,139,96.2,0.6,1.8,0,0,0.2,1.2,495
30680030260001,0,Hillsboro High School            ,Hillsboro CUSD 3                 ,Hillsboro        ,Montgomery ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,94.6,1.6,2.4,0.4,0.2,0.4,0.4,498,94.8,1.3,2.4,0.3,0.1,0.2,1,"1,744"
30680030261002,1,Hillsboro Jr High School         ,Hillsboro CUSD 3                 ,Hillsboro        ,Montgomery ,2,8,UNIT       ,MEDIUM,MIDDLE SCHL,6 7 8                          ,94.5,2.2,1.4,0.8,0,0,1.1,362,94.8,1.3,2.4,0.3,0.1,0.2,1,"1,744"
30680030262003,2,Beckemeyer Elem School           ,Hillsboro CUSD 3                 ,Hillsboro        ,Montgomery ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,K 1 2 3 4 5                    ,95.1,0.7,2.5,0,0.2,0.2,1.4,592,94.8,1.3,2.4,0.3,0.1,0.2,1,"1,744"
30680030262006,2,Coffeen Elem School              ,Hillsboro CUSD 3                 ,Coffeen          ,Montgomery ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5                 ,94.6,0.8,3.7,0,0,0,0.8,242,94.8,1.3,2.4,0.3,0.1,0.2,1,"1,744"
30680120260001,0,Litchfield Senior High School    ,Litchfield CUSD 12               ,Litchfield       ,Montgomery ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,93.3,1,1.9,1.7,0,0,2.1,420,94.3,1.1,1.8,1.2,0.1,0.1,1.5,"1,447"
30680120261002,1,Litchfield Middle School         ,Litchfield CUSD 12               ,Litchfield       ,Montgomery ,2,8,UNIT       ,MEDIUM,MIDDLE SCHL,6 7 8                          ,93.8,0.7,2.6,0.7,0.3,0,2,306,94.3,1.1,1.8,1.2,0.1,0.1,1.5,"1,447"
30680120262003,2,J D Colt Elem School             ,Litchfield CUSD 12               ,Litchfield       ,Montgomery ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,2 3                            ,97.4,0.5,1,0.5,0,0,0.5,194,94.3,1.1,1.8,1.2,0.1,0.1,1.5,"1,447"
30680120262004,2,Madison Park Elem School         ,Litchfield CUSD 12               ,Litchfield       ,Montgomery ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,K 1                            ,94.3,1.7,0.6,2.3,0,0,1.1,175,94.3,1.1,1.8,1.2,0.1,0.1,1.5,"1,447"
30680120262006,2,Russell Elem School              ,Litchfield CUSD 12               ,Litchfield       ,Montgomery ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,4 5                            ,92.1,2.2,3.1,0.4,0.4,0.4,1.3,227,94.3,1.1,1.8,1.2,0.1,0.1,1.5,"1,447"
30680220260001,0,Nokomis Jr/Sr High Sch           ,Nokomis CUSD 22                  ,Nokomis          ,Montgomery ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,6 7 8 9 10 11 12               ,97,0,0.3,0,0,0.3,2.4,296,95.7,0,1.6,0,0,0.2,2.5,634
30680220262003,2,North Elem School                ,Nokomis CUSD 22                  ,Nokomis          ,Montgomery ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5                 ,94.5,0,2.7,0,0,0,2.7,328,95.7,0,1.6,0,0,0.2,2.5,634
40041000260001,0,Belvidere High School            ,Belvidere CUSD 100               ,Belvidere        ,Boone      ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,49.1,2.8,44.4,0.9,0.2,0.6,2.1,"1,263",54.8,3.4,37.2,0.9,0.2,0.7,2.8,"8,070"
40041000260002,0,Belvidere North High Sch         ,Belvidere CUSD 100               ,Belvidere        ,Boone      ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,64.3,3.5,27.4,1.4,0.3,0.9,2.2,"1,505",54.8,3.4,37.2,0.9,0.2,0.7,2.8,"8,070"
40041000261002,1,Belvidere South Middle School    ,Belvidere CUSD 100               ,Belvidere        ,Boone      ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,6 7 8                          ,51.8,2.1,42.1,0.6,0.2,0.6,2.6,815,54.8,3.4,37.2,0.9,0.2,0.7,2.8,"8,070"
40041000261003,1,Belvidere Central Middle School  ,Belvidere CUSD 100               ,Belvidere        ,Boone      ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,6 7 8                          ,63.4,3.8,28.6,1.2,0.2,0.2,2.6,"1,009",54.8,3.4,37.2,0.9,0.2,0.7,2.8,"8,070"
40041000262003,2,Caledonia Elem School            ,Belvidere CUSD 100               ,Caledonia        ,Boone      ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1 2 3 4 5                 ,74,3,18.4,0.8,0,0.3,3.6,365,54.8,3.4,37.2,0.9,0.2,0.7,2.8,"8,070"
40041000262005,2,Lincoln Elem School              ,Belvidere CUSD 100               ,Belvidere        ,Boone      ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1 2 3 4 5                 ,43.4,3.5,50.1,0,0,0.7,2.4,595,54.8,3.4,37.2,0.9,0.2,0.7,2.8,"8,070"
40041000262007,2,Perry Elem School                ,Belvidere CUSD 100               ,Belvidere        ,Boone      ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,61.4,6.4,25.5,0,0.3,1.3,5,298,54.8,3.4,37.2,0.9,0.2,0.7,2.8,"8,070"
40041000262008,2,Washington Academy               ,Belvidere CUSD 100               ,Belvidere        ,Boone      ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,39.7,3.8,50.4,0.6,0.1,0.6,4.9,900,54.8,3.4,37.2,0.9,0.2,0.7,2.8,"8,070"
40041000262009,2,Meehan Elementary School         ,Belvidere CUSD 100               ,Belvidere        ,Boone      ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,48.9,4.6,42.2,1.1,0,1.1,2.1,632,54.8,3.4,37.2,0.9,0.2,0.7,2.8,"8,070"
40041000262010,2,Seth Whitman Elem Sch            ,Belvidere CUSD 100               ,Belvidere        ,Boone      ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1 2 3 4 5                 ,58.1,2.7,34,1.5,0,0.6,3.1,670,54.8,3.4,37.2,0.9,0.2,0.7,2.8,"8,070"
40042000260003,0,North Boone High School          ,North Boone CUSD 200             ,Poplar Grove     ,Boone      ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,67.2,1.5,25.8,1.5,0,0.2,3.8,524,65.6,1.2,25.6,0.7,0.1,0.1,6.7,"1,644"
40042000261001,1,North Boone Middle School        ,North Boone CUSD 200             ,Poplar Grove     ,Boone      ,2,8,UNIT       ,MEDIUM,MIDDLE SCHL,7 8                            ,67.4,1.3,21.4,0.9,0,0,8.9,224,65.6,1.2,25.6,0.7,0.1,0.1,6.7,"1,644"
40042000262001,2,Capron Elem School               ,North Boone CUSD 200             ,Capron           ,Boone      ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4                   ,55.8,0.5,37,0.5,0,0.5,5.8,208,65.6,1.2,25.6,0.7,0.1,0.1,6.7,"1,644"
40042000262002,2,Manchester Elem School           ,North Boone CUSD 200             ,Poplar Grove     ,Boone      ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,K 1 2 3 4                      ,66.3,1.8,22.7,0,0,0,9.2,163,65.6,1.2,25.6,0.7,0.1,0.1,6.7,"1,644"
40042000262004,2,Poplar Grove Elem School         ,North Boone CUSD 200             ,Poplar Grove     ,Boone      ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,K 1 2 3 4                      ,71,0.7,19.6,0,0.4,0,8.3,276,65.6,1.2,25.6,0.7,0.1,0.1,6.7,"1,644"
40042000262005,2,North Boone Upper Elem Sch       ,North Boone CUSD 200             ,Poplar Grove     ,Boone      ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,5 6                            ,62.2,1.2,28.1,0.4,0,0,8,249,65.6,1.2,25.6,0.7,0.1,0.1,6.7,"1,644"
41011220220002,0,Harlem High School               ,Harlem UD 122                    ,Machesney Park   ,Winnebago  ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,75.6,4.5,12.1,2.1,0.1,0.4,5.2,"2,093",74.4,4.9,12,1.7,0,0.5,6.4,"6,566"
41011220221005,1,Harlem Middle School             ,Harlem UD 122                    ,Loves Park       ,Winnebago  ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,7 8                            ,72.7,4.9,14.1,2,0,0.4,6,"1,006",74.4,4.9,12,1.7,0,0.5,6.4,"6,566"
41011220222005,2,Loves Park Elem School           ,Harlem UD 122                    ,Loves Park       ,Winnebago  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,1 2 3 4 5 6                    ,71.3,7.2,11,1.4,0.3,0.6,8.1,345,74.4,4.9,12,1.7,0,0.5,6.4,"6,566"
41011220222006,2,Maple Elem School                ,Harlem UD 122                    ,Loves Park       ,Winnebago  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,1 2 3 4 5 6                    ,73.8,5.5,10.9,0,0,0.7,9.1,275,74.4,4.9,12,1.7,0,0.5,6.4,"6,566"
41011220222007,2,Marquette Elem School            ,Harlem UD 122                    ,Machesney Park   ,Winnebago  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,1 2 3                          ,75.8,5.2,11.7,0.6,0,0,6.7,326,74.4,4.9,12,1.7,0,0.5,6.4,"6,566"
41011220222008,2,Rock Cut Elem School             ,Harlem UD 122                    ,Loves Park       ,Winnebago  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,1 2 3 4 5 6                    ,61.9,5.1,21.7,1.9,0,1.7,7.7,415,74.4,4.9,12,1.7,0,0.5,6.4,"6,566"
41011220222010,2,Ralston Elem School              ,Harlem UD 122                    ,Machesney Park   ,Winnebago  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,1 2 3 4 5 6                    ,82.4,1,7.7,3.2,0,0.3,5.4,312,74.4,4.9,12,1.7,0,0.5,6.4,"6,566"
41011220222011,2,Windsor Elem School              ,Harlem UD 122                    ,Loves Park       ,Winnebago  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,1 2 3 4 5 6                    ,76.1,5.2,9.4,0.7,0,0.2,8.5,426,74.4,4.9,12,1.7,0,0.5,6.4,"6,566"
41011220222013,2,Machesney Elem School            ,Harlem UD 122                    ,Machesney Park   ,Winnebago  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,4 5 6                          ,79.2,4.3,8.6,2.2,0,0.5,5.3,418,74.4,4.9,12,1.7,0,0.5,6.4,"6,566"
41011220222014,2,Olson Park Elem School           ,Harlem UD 122                    ,Machesney Park   ,Winnebago  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,1 2 3 4 5 6                    ,74.9,6.7,8.7,1.7,0,0.6,7.3,343,74.4,4.9,12,1.7,0,0.5,6.4,"6,566"
41011220222015,2,Donald C Parker Early Educ Center,Harlem UD 122                    ,Machesney Park   ,Winnebago  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K                           ,73.9,4.9,11.4,1.2,0,0.7,7.9,571,74.4,4.9,12,1.7,0,0.5,6.4,"6,566"
41011310041002,1,Roscoe Middle School             ,Kinnikinnick CCSD 131            ,Roscoe           ,Winnebago  ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,6 7 8                          ,83.2,2.2,6.9,3.7,0,0.5,3.5,597,83.6,2.1,7.1,2.2,0,0.4,4.5,"1,743"
41011310042001,2,Kinnikinnick School              ,Kinnikinnick CCSD 131            ,Roscoe           ,Winnebago  ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,4 5                            ,82.5,2.1,9,2.3,0,0.3,3.9,388,83.6,2.1,7.1,2.2,0,0.4,4.5,"1,743"
41011310042002,2,Ledgewood Elem School            ,Kinnikinnick CCSD 131            ,Roscoe           ,Winnebago  ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1                         ,82.6,2.7,7,1.2,0,0.2,6.2,402,83.6,2.1,7.1,2.2,0,0.4,4.5,"1,743"
41011310042003,2,Stone Creek School               ,Kinnikinnick CCSD 131            ,Roscoe           ,Winnebago  ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,2 3                            ,86.8,1.4,5.6,0.6,0,0.6,5.1,356,83.6,2.1,7.1,2.2,0,0.4,4.5,"1,743"
41011330041001,1,Willowbrook Middle School        ,Prairie Hill CCSD 133            ,South Beloit     ,Winnebago  ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,5 6 7 8                        ,86.4,1.2,5.2,4.6,0.6,0.3,1.7,345,87.3,1.3,4.7,3.1,0.4,0.3,2.9,746
41011330042001,2,Prairie Hill Elem School         ,Prairie Hill CCSD 133            ,South Beloit     ,Winnebago  ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4                   ,88,1.5,4.3,1.8,0.3,0.3,4,399,87.3,1.3,4.7,3.1,0.4,0.3,2.9,746
41011340042001,2,Shirland C C School              ,Shirland CCSD 134                ,Shirland         ,Winnebago  ,0,1,ELEMENTARY ,SMALL ,ELEMENTARY ,K 1 2 3 4 5 6 7 8              ,93.2,0,0,0,0,0.9,6,117,93.2,0,0,0,0,0.9,6,117
41011400041001,1,Stephen Mack Middle School       ,Rockton SD 140                   ,Rockton          ,Winnebago  ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,6 7 8                          ,85.6,2.3,7.8,2.1,0,0.2,2.1,528,84.9,2,7.5,1.6,0.1,0.4,3.5,"1,534"
41011400042001,2,Rockton Elem School              ,Rockton SD 140                   ,Rockton          ,Winnebago  ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2                       ,84.2,1.1,7.5,0.9,0,0.6,5.6,532,84.9,2,7.5,1.6,0.1,0.4,3.5,"1,534"
41011400042002,2,Whitman Post Elem School         ,Rockton SD 140                   ,Rockton          ,Winnebago  ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,3 4 5                          ,84.7,2.8,7.2,1.7,0.4,0.4,2.8,472,84.9,2,7.5,1.6,0.1,0.4,3.5,"1,534"
41012050250001,0,Auburn High School               ,Rockford SD 205                  ,Rockford         ,Winnebago  ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,28.8,42.7,18.8,3.8,0,0.1,5.9,"1,859",31.2,30.6,27.1,4,0.1,0.2,6.9,"28,370"
41012050250002,0,Rockford East High School        ,Rockford SD 205                  ,Rockford         ,Winnebago  ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,33.2,23.3,27.6,9.2,0,0.1,6.6,"1,990",31.2,30.6,27.1,4,0.1,0.2,6.9,"28,370"
41012050250003,0,Guilford High School             ,Rockford SD 205                  ,Rockford         ,Winnebago  ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,37.1,23.6,30.4,3.4,0.1,0.3,5.2,"1,721",31.2,30.6,27.1,4,0.1,0.2,6.9,"28,370"
41012050250004,0,Jefferson High School            ,Rockford SD 205                  ,Rockford         ,Winnebago  ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,28.6,23.2,41,2.4,0.1,0.2,4.4,"1,629",31.2,30.6,27.1,4,0.1,0.2,6.9,"28,370"
41012050251001,1,West Middle School               ,Rockford SD 205                  ,Rockford         ,Winnebago  ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,6 7 8                          ,28.1,44.3,18.6,0.6,0,0.1,8.4,883,31.2,30.6,27.1,4,0.1,0.2,6.9,"28,370"
41012050251006,1,Eisenhower Middle School         ,Rockford SD 205                  ,Rockford         ,Winnebago  ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,6 7 8                          ,37.3,12.4,40.8,4.2,0,0.2,5.1,807,31.2,30.6,27.1,4,0.1,0.2,6.9,"28,370"
41012050251008,1,Bernard W Flinn Middle School    ,Rockford SD 205                  ,Rockford         ,Winnebago  ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,6 7 8                          ,33.2,23.6,32.5,3.3,0,0.2,7.2,963,31.2,30.6,27.1,4,0.1,0.2,6.9,"28,370"
41012050251009,1,Abraham Lincoln Middle School    ,Rockford SD 205                  ,Rockford         ,Winnebago  ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,6 7 8                          ,30.8,30.8,23,9.9,0,0.1,5.3,697,31.2,30.6,27.1,4,0.1,0.2,6.9,"28,370"
41012050251010,1,Kennedy Middle School            ,Rockford SD 205                  ,Rockford         ,Winnebago  ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,6 7 8                          ,12.7,60.3,17,0.2,0,1,8.9,519,31.2,30.6,27.1,4,0.1,0.2,6.9,"28,370"
41012050252014,2,Barbour Two-Way Lang Immersion   ,Rockford SD 205                  ,Rockford         ,Winnebago  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5 6 7 8              ,6.4,6.9,83.7,0,0,0.3,2.7,738,31.2,30.6,27.1,4,0.1,0.2,6.9,"28,370"
41012050252016,2,Beyer Elem School                ,Rockford SD 205                  ,Rockford         ,Winnebago  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1 2 3 4 5                 ,22.7,50.7,13.3,4.3,0.3,0.3,8.3,300,31.2,30.6,27.1,4,0.1,0.2,6.9,"28,370"
41012050252017,2,C Henry Bloom Elem School        ,Rockford SD 205                  ,Rockford         ,Winnebago  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,47.1,25.8,18.9,0,0,0,8.1,333,31.2,30.6,27.1,4,0.1,0.2,6.9,"28,370"
41012050252018,2,Brookview Elem School            ,Rockford SD 205                  ,Rockford         ,Winnebago  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,58.1,10.2,15.7,9.1,0,0.2,6.6,470,31.2,30.6,27.1,4,0.1,0.2,6.9,"28,370"
41012050252019,2,Clifford P Carlson Elem School   ,Rockford SD 205                  ,Rockford         ,Winnebago  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,47.6,26.3,14.8,3.1,0,0,8.1,418,31.2,30.6,27.1,4,0.1,0.2,6.9,"28,370"
04101205025201C,C,Legacy Acad of Excellence Charter,Rockford SD 205                  ,Rockford         ,Winnebago  ,2,9,UNIT       ,LARGE ,CHARTER SCH,K 1 2 3 4 5 6 7 8 9 10 11 12   ,10.5,59.4,24.8,0,0,0.3,5.1,315,31.2,30.6,27.1,4,0.1,0.2,6.9,"28,370"
41012050252020,2,Cherry Valley Elem School        ,Rockford SD 205                  ,Cherry Valley    ,Winnebago  ,2,9,UNIT       ,LARGE ,ELEMENTARY ,3 4 5                          ,64.8,8,14.2,3.1,0.6,0,9.3,162,31.2,30.6,27.1,4,0.1,0.2,6.9,"28,370"
